UserID,TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender
U01235,14,1659.11,118.50785714285713,Machine Learning,Advanced,3.307857142857143,9,1.75,4.5,1.5555555555555556,Credit Card,118.50785714285713,27,Female
U01237,13,1279.42,98.41692307692308,Data Science,Beginner,3.4476923076923076,8,1.625,1.125,1.625,PayPal,98.41692307692308,24,Male
U01239,12,2182.67,181.88916666666668,Business,Beginner,3.0233333333333334,9,1.7142857142857142,1.4285714285714286,1.3333333333333333,Bank Transfer,181.88916666666668,20,Male
U01244,14,1829.42,130.67285714285714,Business,Advanced,3.2357142857142853,11,1.75,7.0,1.2727272727272727,Credit Card,130.67285714285714,30,Female
U01249,14,2031.51,145.10785714285714,Business,Beginner,3.187857142857143,9,1.5555555555555556,0.8888888888888888,1.5555555555555556,Credit Card,145.10785714285714,25,Male
U01250,15,578.35,38.556666666666665,Artificial Intelligence,Advanced,3.1373333333333333,10,2.142857142857143,2.142857142857143,1.5,Credit Card,38.556666666666665,27,Female
U01261,13,1543.8000000000002,118.75384615384617,Digital Marketing,Advanced,2.8592307692307695,10,1.8571428571428572,3.0,1.3,PayPal,118.75384615384617,25,Male
U01266,14,1950.9,139.35,Business,Advanced,2.567142857142857,8,1.4,2.5,1.75,Credit Card,139.35,18,Female
U01267,14,1581.46,112.96142857142857,Design,Advanced,2.7257142857142855,11,2.0,2.3333333333333335,1.2727272727272727,Credit Card,112.96142857142857,30,Female
U01268,13,1192.24,91.71076923076923,Data Science,Advanced,3.413846153846154,9,1.4444444444444444,2.1666666666666665,1.4444444444444444,Credit Card,91.71076923076923,33,Male
U01277,12,177.34,14.778333333333334,Cybersecurity,Advanced,3.4341666666666666,8,1.3333333333333333,2.4,1.5,Bank Transfer,14.778333333333334,26,Female
U01280,12,913.6500000000001,76.1375,Machine Learning,Beginner,2.533333333333333,7,2.0,1.0,1.7142857142857142,PayPal,76.1375,26,Female
U01281,13,875.9000000000001,67.37692307692308,Data Science,Advanced,3.0923076923076924,10,1.625,3.75,1.3,Credit Card,67.37692307692308,23,Female
U01284,15,2437.75,162.51666666666668,Data Science,Advanced,3.1086666666666667,11,1.6666666666666667,2.6666666666666665,1.3636363636363635,Bank Transfer,162.51666666666668,34,Female
U01286,13,1821.19,140.09153846153848,Data Science,Advanced,3.326923076923077,7,1.8571428571428572,2.1666666666666665,1.8571428571428572,Bank Transfer,140.09153846153848,27,Male
U01287,12,1971.19,164.26583333333335,Artificial Intelligence,Intermediate,3.0658333333333334,9,2.0,2.2,1.3333333333333333,PayPal,164.26583333333335,33,Female
U01290,14,506.84000000000003,36.20285714285715,Business,Intermediate,2.982142857142857,10,1.75,2.8,1.4,Bank Transfer,36.20285714285715,16,Male
U01315,13,1870.02,143.8476923076923,Business,Advanced,2.9376923076923074,9,1.625,2.3333333333333335,1.4444444444444444,Bank Transfer,143.8476923076923,33,Male
U01318,14,1337.15,95.51071428571429,Cybersecurity,Advanced,3.0364285714285715,11,1.75,6.0,1.2727272727272727,Bank Transfer,95.51071428571429,18,Female
U01321,14,852.9399999999999,60.92428571428571,Machine Learning,Advanced,2.7807142857142857,8,1.5555555555555556,2.0,1.75,Credit Card,60.92428571428571,35,Male
U01322,12,760.6400000000001,63.38666666666668,Data Science,Advanced,3.393333333333333,8,1.3333333333333333,5.333333333333333,1.5,Credit Card,63.38666666666668,26,Female
U01331,13,1288.06,99.08153846153846,Data Science,Advanced,2.6507692307692308,8,1.4444444444444444,3.0,1.625,Credit Card,99.08153846153846,16,Male
U01332,12,1377.3400000000001,114.77833333333335,Marketing,Advanced,2.986666666666667,8,2.0,5.0,1.5,Credit Card,114.77833333333335,20,Male
U01334,13,661.19,50.860769230769236,Cybersecurity,Intermediate,2.963846153846154,9,1.4444444444444444,2.6,1.4444444444444444,Bank Transfer,50.860769230769236,35,Female
U01336,14,870.65,62.18928571428571,Data Science,Advanced,2.967142857142857,9,1.75,3.2,1.5555555555555556,Credit Card,62.18928571428571,33,Male
U01337,16,1242.9,77.68125,Machine Learning,Advanced,2.9125,10,1.6,5.25,1.6,Bank Transfer,77.68125,32,Female
U01343,14,1956.72,139.7657142857143,Cybersecurity,Intermediate,2.975714285714286,9,1.5555555555555556,2.8,1.5555555555555556,Bank Transfer,139.7657142857143,32,Male
U01344,14,680.3,48.59285714285714,Design,Beginner,2.9035714285714285,7,1.5555555555555556,2.1666666666666665,2.0,Bank Transfer,48.59285714285714,25,Female
U01346,15,1390.85,92.72333333333333,Artificial Intelligence,Advanced,2.9886666666666666,11,1.6666666666666667,3.6,1.3636363636363635,PayPal,92.72333333333333,16,Male
U01347,13,820.38,63.106153846153845,Artificial Intelligence,Advanced,3.2384615384615385,9,1.4444444444444444,2.1666666666666665,1.4444444444444444,PayPal,63.106153846153845,20,Male
U01350,13,1088.15,83.70384615384616,Cybersecurity,Beginner,3.2746153846153847,8,1.8571428571428572,1.4285714285714286,1.625,Bank Transfer,83.70384615384616,16,Female
U01352,13,1319.58,101.50615384615384,Marketing,Intermediate,3.845384615384615,9,1.625,2.6,1.4444444444444444,Credit Card,101.50615384615384,25,Male
U01355,13,1449.74,111.51846153846154,Marketing,Advanced,3.5300000000000002,8,1.4444444444444444,10.5,1.625,Credit Card,111.51846153846154,28,Female
U01364,13,1734.8,133.44615384615383,Digital Marketing,Advanced,3.3515384615384614,9,1.8571428571428572,3.75,1.4444444444444444,Credit Card,133.44615384615383,16,Female
U01365,14,1709.25,122.08928571428571,Data Science,Beginner,2.9314285714285715,11,1.75,1.4285714285714286,1.2727272727272727,Credit Card,122.08928571428571,25,Male
U01375,13,1934.77,148.82846153846154,Marketing,Beginner,3.1692307692307695,9,1.4444444444444444,2.0,1.4444444444444444,PayPal,148.82846153846154,22,Male
U01394,14,680.0699999999999,48.576428571428565,Data Science,Beginner,3.4364285714285714,9,1.75,1.5714285714285714,1.5555555555555556,Credit Card,48.576428571428565,26,Female
U01395,14,1137.83,81.27357142857143,Design,Beginner,2.882857142857143,9,1.4,2.1666666666666665,1.5555555555555556,Bank Transfer,81.27357142857143,31,Male
U01397,13,887.1,68.23846153846154,Data Science,Beginner,3.2100000000000004,8,2.1666666666666665,1.4285714285714286,1.625,Bank Transfer,68.23846153846154,28,Male
U01399,16,1648.93,103.058125,Artificial Intelligence,Beginner,3.179375,8,2.0,1.4444444444444444,2.0,Credit Card,103.058125,20,Male
U01405,12,1034.4099999999999,86.20083333333332,Data Science,Advanced,2.874166666666667,9,1.5,3.75,1.3333333333333333,Bank Transfer,86.20083333333332,35,Male
U01411,15,1440.09,96.006,Design,Advanced,3.5106666666666664,9,1.6666666666666667,2.142857142857143,1.6666666666666667,PayPal,96.006,21,Male
U01414,16,1200.1,75.00625,Cybersecurity,Advanced,3.05875,11,1.7777777777777777,7.0,1.4545454545454546,Bank Transfer,75.00625,35,Female
U01429,15,829.17,55.278,Design,Beginner,3.6806666666666668,10,1.5,1.625,1.5,PayPal,55.278,31,Female
U01430,13,1296.6799999999998,99.74461538461537,Cybersecurity,Advanced,3.4553846153846157,10,1.625,3.4,1.3,Credit Card,99.74461538461537,19,Female
U01432,12,2266.34,188.86166666666668,Artificial Intelligence,Intermediate,3.285,8,1.7142857142857142,3.25,1.5,PayPal,188.86166666666668,17,Female
U01435,13,1478.6599999999999,113.74307692307691,Artificial Intelligence,Intermediate,2.9015384615384616,10,1.625,2.6,1.3,Bank Transfer,113.74307692307691,16,Male
U01445,12,1584.32,132.02666666666667,Web Development,Beginner,2.795833333333333,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,Bank Transfer,132.02666666666667,29,Male
U01450,11,1039.6299999999999,94.51181818181817,Artificial Intelligence,Intermediate,3.4645454545454544,8,1.375,4.333333333333333,1.375,Credit Card,94.51181818181817,16,Female
U01451,11,906.41,82.40090909090908,Artificial Intelligence,Beginner,3.328181818181818,7,1.5714285714285714,1.0,1.5714285714285714,Bank Transfer,82.40090909090908,17,Male
U01455,14,994.88,71.06285714285714,Artificial Intelligence,Advanced,3.0978571428571433,11,1.75,3.0,1.2727272727272727,Bank Transfer,71.06285714285714,22,Female
U01460,13,1634.62,125.74,Cybersecurity,Advanced,3.0584615384615383,10,1.4444444444444444,2.1666666666666665,1.3,PayPal,125.74,32,Female
U01463,13,1219.22,93.78615384615385,Finance,Beginner,3.256153846153846,7,1.625,0.875,1.8571428571428572,Bank Transfer,93.78615384615385,30,Female
U01472,12,1086.16,90.51333333333334,Cybersecurity,Advanced,3.0775,8,1.5,2.6,1.5,Bank Transfer,90.51333333333334,27,Female
U01473,15,2381.73,158.782,Artificial Intelligence,Beginner,2.89,9,1.875,1.625,1.6666666666666667,Bank Transfer,158.782,17,Female
U01475,15,1295.42,86.36133333333333,Artificial Intelligence,Advanced,2.888,9,1.6666666666666667,2.8333333333333335,1.6666666666666667,Credit Card,86.36133333333333,20,Male
U01488,12,599.76,49.98,Data Science,Intermediate,2.9324999999999997,7,1.5,2.2,1.7142857142857142,PayPal,49.98,27,Male
U01496,13,1683.07,129.46692307692308,Business,Advanced,3.2684615384615388,9,1.8571428571428572,10.0,1.4444444444444444,Credit Card,129.46692307692308,22,Female
U01497,13,837.6099999999999,64.43153846153845,Digital Marketing,Beginner,3.14,9,1.625,1.5714285714285714,1.4444444444444444,Credit Card,64.43153846153845,35,Female
U01500,13,1002.27,77.09769230769231,Artificial Intelligence,Advanced,3.012307692307693,9,1.4444444444444444,2.3333333333333335,1.4444444444444444,Bank Transfer,77.09769230769231,15,Male
U01506,15,1160.56,77.37066666666666,Artificial Intelligence,Advanced,3.232,9,1.6666666666666667,3.6,1.6666666666666667,Bank Transfer,77.37066666666666,34,Male
U01511,13,957.8900000000001,73.68384615384616,Design,Beginner,3.202307692307692,6,1.4444444444444444,1.5714285714285714,2.1666666666666665,PayPal,73.68384615384616,15,Male
U01512,12,1597.8600000000001,133.155,Cybersecurity,Advanced,2.6366666666666667,8,1.5,3.5,1.5,Bank Transfer,133.155,19,Male
U01517,14,1184.67,84.61928571428572,Artificial Intelligence,Advanced,2.8249999999999997,10,1.4,2.0,1.4,Bank Transfer,84.61928571428572,26,Male
U01522,14,461.27,32.94785714285714,Digital Marketing,Advanced,2.8892857142857147,8,1.4,2.5,1.75,PayPal,32.94785714285714,31,Female
U01526,12,1765.17,147.0975,Project Management,Beginner,3.315,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,PayPal,147.0975,20,Male
U01528,14,2194.62,156.75857142857143,Business,Beginner,3.25,10,1.75,1.25,1.4,Bank Transfer,156.75857142857143,16,Male
U01530,15,544.11,36.274,Machine Learning,Advanced,2.9426666666666668,8,1.875,5.0,1.875,Bank Transfer,36.274,16,Male
U01531,14,623.0799999999999,44.505714285714284,Design,Beginner,3.4464285714285716,8,1.5555555555555556,2.1666666666666665,1.75,PayPal,44.505714285714284,30,Female
U01536,12,1758.18,146.51500000000001,Artificial Intelligence,Advanced,3.2183333333333337,8,1.5,3.5,1.5,Credit Card,146.51500000000001,33,Female
U01543,16,1848.28,115.5175,Finance,Intermediate,3.141875,10,1.7777777777777777,1.8571428571428572,1.6,Credit Card,115.5175,25,Female
U01553,15,631.0,42.06666666666667,Data Science,Advanced,2.920666666666667,10,1.875,2.6666666666666665,1.5,Bank Transfer,42.06666666666667,27,Male
U01575,13,1289.19,99.16846153846154,Cybersecurity,Beginner,3.3392307692307694,7,1.625,1.7142857142857142,1.8571428571428572,PayPal,99.16846153846154,15,Female
U01578,15,1408.0,93.86666666666666,Artificial Intelligence,Intermediate,2.884666666666667,10,1.5,4.0,1.5,Credit Card,93.86666666666666,26,Male
U01585,11,891.67,81.06090909090909,Finance,Beginner,3.441818181818182,6,1.375,1.0,1.8333333333333333,PayPal,81.06090909090909,27,Male
U01586,14,1193.63,85.25928571428572,Machine Learning,Beginner,3.0142857142857147,9,2.0,1.0,1.5555555555555556,PayPal,85.25928571428572,27,Male
U01602,13,871.4,67.03076923076922,Artificial Intelligence,Beginner,3.276153846153846,10,1.625,2.0,1.3,Bank Transfer,67.03076923076922,31,Female
U01618,13,898.9499999999999,69.14999999999999,Marketing,Advanced,3.129230769230769,8,2.6,2.1666666666666665,1.625,Bank Transfer,69.14999999999999,15,Female
U01627,13,732.86,56.37384615384615,Cybersecurity,Beginner,2.856923076923077,9,1.4444444444444444,1.8333333333333333,1.4444444444444444,Credit Card,56.37384615384615,23,Female
U01628,14,1576.41,112.60071428571429,Business,Advanced,2.5435714285714286,7,2.0,3.2,2.0,Credit Card,112.60071428571429,26,Male
U01635,14,743.14,53.08142857142857,Business,Advanced,2.9021428571428567,9,1.5555555555555556,3.4,1.5555555555555556,Credit Card,53.08142857142857,18,Female
U01637,13,1567.34,120.56461538461538,Digital Marketing,Beginner,3.713846153846154,9,1.625,0.7777777777777778,1.4444444444444444,Credit Card,120.56461538461538,30,Male
U01647,13,1297.69,99.8223076923077,Cybersecurity,Beginner,3.5084615384615385,9,2.1666666666666665,1.8333333333333333,1.4444444444444444,Bank Transfer,99.8223076923077,17,Female
U01649,13,2151.13,165.47153846153847,Artificial Intelligence,Intermediate,2.853846153846154,8,1.625,3.5,1.625,Credit Card,165.47153846153847,35,Male
U01654,15,2711.54,180.76933333333332,Business,Advanced,3.1113333333333335,9,1.875,3.0,1.6666666666666667,PayPal,180.76933333333332,22,Female
U01656,12,918.87,76.5725,Cybersecurity,Advanced,3.1283333333333334,8,1.3333333333333333,3.5,1.5,PayPal,76.5725,27,Male
U01662,15,2154.37,143.62466666666666,Finance,Advanced,3.3066666666666666,10,1.5,2.5,1.5,PayPal,143.62466666666666,28,Male
U01666,14,589.19,42.085,Design,Advanced,2.785,9,1.5555555555555556,2.142857142857143,1.5555555555555556,Credit Card,42.085,28,Female
U01671,15,839.93,55.99533333333333,Finance,Beginner,2.9560000000000004,10,2.142857142857143,1.2222222222222223,1.5,Credit Card,55.99533333333333,25,Male
U01674,14,1224.07,87.43357142857143,Cybersecurity,Beginner,2.9164285714285714,9,2.0,1.7142857142857142,1.5555555555555556,Bank Transfer,87.43357142857143,27,Female
U01692,12,1372.26,114.355,Artificial Intelligence,Advanced,3.330833333333333,10,2.0,2.0,1.2,Credit Card,114.355,26,Male
U01695,13,1458.16,112.16615384615385,Design,Advanced,3.06923076923077,9,1.625,3.75,1.4444444444444444,PayPal,112.16615384615385,32,Male
U01702,14,957.02,68.35857142857142,Business,Beginner,3.3164285714285713,8,1.2727272727272727,1.7142857142857142,1.75,Bank Transfer,68.35857142857142,21,Female
U01708,14,1615.22,115.37285714285714,Finance,Intermediate,2.6457142857142855,9,1.75,2.0,1.5555555555555556,Credit Card,115.37285714285714,22,Male
U01720,15,1655.97,110.398,Data Science,Beginner,3.2853333333333334,8,1.6666666666666667,1.625,1.875,Bank Transfer,110.398,21,Female
U01721,10,810.29,81.029,Web Development,Advanced,3.357,7,1.4285714285714286,2.75,1.4285714285714286,Credit Card,81.029,15,Female
U01724,16,1227.77,76.735625,Design,Advanced,3.0875,10,1.6,3.0,1.6,Credit Card,76.735625,17,Male
U01726,13,1008.6800000000001,77.59076923076924,Design,Advanced,3.0107692307692306,9,1.3,4.5,1.4444444444444444,Credit Card,77.59076923076924,32,Female
U01729,15,2400.05,160.00333333333336,Project Management,Advanced,2.896666666666667,10,1.5,2.6666666666666665,1.5,Credit Card,160.00333333333336,29,Female
U01745,13,1622.6399999999999,124.81846153846153,Data Science,Beginner,3.2546153846153847,7,1.8571428571428572,2.0,1.8571428571428572,PayPal,124.81846153846153,21,Female
U01746,14,1607.25,114.80357142857143,Digital Marketing,Beginner,3.3685714285714283,8,1.4,0.9,1.75,PayPal,114.80357142857143,24,Male
U01762,15,1427.04,95.136,Marketing,Advanced,3.624666666666667,11,1.875,3.6,1.3636363636363635,PayPal,95.136,33,Male
U01773,16,2596.54,162.28375,Artificial Intelligence,Beginner,3.124375,8,1.7777777777777777,1.1,2.0,PayPal,162.28375,17,Male
U01786,13,1539.78,118.44461538461539,Finance,Advanced,3.1830769230769227,8,1.4444444444444444,3.0,1.625,PayPal,118.44461538461539,25,Female
U01789,15,1442.1299999999999,96.142,Data Science,Beginner,3.234,8,1.6666666666666667,1.625,1.875,Credit Card,96.142,33,Female
U01795,13,1145.56,88.11999999999999,Artificial Intelligence,Advanced,2.9646153846153847,9,1.4444444444444444,2.8,1.4444444444444444,Credit Card,88.11999999999999,15,Female
U01805,15,431.96000000000004,28.797333333333334,Cybersecurity,Beginner,2.834,9,1.875,1.8571428571428572,1.6666666666666667,Credit Card,28.797333333333334,21,Male
U01809,13,1427.78,109.82923076923076,Cybersecurity,Beginner,3.3169230769230773,8,1.625,1.4285714285714286,1.625,Bank Transfer,109.82923076923076,24,Female
U01810,15,2242.06,149.47066666666666,Business,Advanced,2.9113333333333333,8,1.6666666666666667,4.75,1.875,PayPal,149.47066666666666,15,Female
U01812,15,798.53,53.23533333333333,Data Science,Advanced,2.9353333333333333,10,1.6666666666666667,2.6666666666666665,1.5,Bank Transfer,53.23533333333333,17,Male
U01820,15,2407.56,160.504,Business,Advanced,2.8746666666666667,11,1.6666666666666667,2.6666666666666665,1.3636363636363635,PayPal,160.504,24,Male
U01822,15,447.03000000000003,29.802000000000003,Finance,Advanced,2.9059999999999997,9,1.875,2.6666666666666665,1.6666666666666667,Credit Card,29.802000000000003,22,Male
U01825,14,758.12,54.151428571428575,Machine Learning,Intermediate,3.143571428571429,9,2.8,2.6,1.5555555555555556,PayPal,54.151428571428575,25,Male
U01840,14,460.83000000000004,32.916428571428575,Machine Learning,Beginner,3.3735714285714287,10,2.0,1.8571428571428572,1.4,PayPal,32.916428571428575,35,Female
U01842,13,1169.28,89.94461538461539,Artificial Intelligence,Beginner,3.1123076923076924,9,1.4444444444444444,1.4285714285714286,1.4444444444444444,Credit Card,89.94461538461539,33,Female
U01854,13,1160.54,89.27230769230769,Finance,Advanced,3.4423076923076925,9,1.8571428571428572,2.8,1.4444444444444444,Credit Card,89.27230769230769,16,Male
U01867,13,892.1,68.62307692307692,Artificial Intelligence,Beginner,3.3230769230769233,8,1.4444444444444444,1.0,1.625,PayPal,68.62307692307692,24,Female
U01871,14,916.53,65.46642857142857,Data Science,Intermediate,3.2671428571428573,8,1.75,4.0,1.75,PayPal,65.46642857142857,21,Male
U01872,14,2084.41,148.88642857142855,Business,Intermediate,3.314285714285714,10,2.0,2.0,1.4,PayPal,148.88642857142855,28,Female
U01876,14,971.8199999999999,69.41571428571429,Programming,Beginner,3.391428571428571,7,1.75,1.5714285714285714,2.0,Bank Transfer,69.41571428571429,17,Male
